st_cnty_tract,cbsa_cd,cbsa_name,tot_safmr_vau,safmr_vau_share_occ_units
06073013701,41740,"San Diego-Chula Vista-Carlsbad, CA ",97.941162,65.294106
06073020023,41740,"San Diego-Chula Vista-Carlsbad, CA ",100.16,40.881634
06073000900,41740,"San Diego-Chula Vista-Carlsbad, CA ",2439.9131,82.318253
06073009801,41740,"San Diego-Chula Vista-Carlsbad, CA ",613.79999,83.73806
06073019501,41740,"San Diego-Chula Vista-Carlsbad, CA ",504.23999,73.935486
06073009103,41740,"San Diego-Chula Vista-Carlsbad, CA ",369.28665,63.780079
06073003208,41740,"San Diego-Chula Vista-Carlsbad, CA ",790.20001,76.127167
06073003209,41740,"San Diego-Chula Vista-Carlsbad, CA ",929.58002,86.151993
06073009301,41740,"San Diego-Chula Vista-Carlsbad, CA ",851.84003,93.403511
06073015406,41740,"San Diego-Chula Vista-Carlsbad, CA ",33.200001,46.111111
06073004700,41740,"San Diego-Chula Vista-Carlsbad, CA ",384.92001,61.884247
06073010601,41740,"San Diego-Chula Vista-Carlsbad, CA ",10.95333,6.5983915
06073021400,41740,"San Diego-Chula Vista-Carlsbad, CA ",1282.5842,74.36219
06073010012,41740,"San Diego-Chula Vista-Carlsbad, CA ",522.40002,59.702862
06073000400,41740,"San Diego-Chula Vista-Carlsbad, CA ",1602.4,84.917862
06073017022,41740,"San Diego-Chula Vista-Carlsbad, CA ",550.06,98.754036
06073003601,41740,"San Diego-Chula Vista-Carlsbad, CA ",335.51999,70.487396
06073020018,41740,"San Diego-Chula Vista-Carlsbad, CA ",863.88275,75.712776
06073017029,41740,"San Diego-Chula Vista-Carlsbad, CA ",85.807587,32.143356
06073016901,41740,"San Diego-Chula Vista-Carlsbad, CA ",228.43701,60.433071
06073008512,41740,"San Diego-Chula Vista-Carlsbad, CA ",15.68,8.6153851
06073008336,41740,"San Diego-Chula Vista-Carlsbad, CA ",7.9200001,12.571428
06073020108,41740,"San Diego-Chula Vista-Carlsbad, CA ",822.03998,72.682579
06073017801,41740,"San Diego-Chula Vista-Carlsbad, CA ",1053.6,79.516983
06073014002,41740,"San Diego-Chula Vista-Carlsbad, CA ",151.45572,69.15786
06073017106,41740,"San Diego-Chula Vista-Carlsbad, CA ",56.485802,25.910917
06073017049,41740,"San Diego-Chula Vista-Carlsbad, CA ",188.56,57.663609
06073010009,41740,"San Diego-Chula Vista-Carlsbad, CA ",896.79999,86.396919
06073008363,41740,"San Diego-Chula Vista-Carlsbad, CA ",1661.76,93.095802
06073000800,41740,"San Diego-Chula Vista-Carlsbad, CA ",1262.9967,69.548279
06073016702,41740,"San Diego-Chula Vista-Carlsbad, CA ",1325.5601,84.48439
06073019106,41740,"San Diego-Chula Vista-Carlsbad, CA ",327.8262,71.734329
06073013504,41740,"San Diego-Chula Vista-Carlsbad, CA ",71,20.34384
06073020806,41740,"San Diego-Chula Vista-Carlsbad, CA ",941.84003,88.104774
06073003212,41740,"San Diego-Chula Vista-Carlsbad, CA ",88.987251,41.25
06073001300,41740,"San Diego-Chula Vista-Carlsbad, CA ",2261.3201,74.902946
06073021205,41740,"San Diego-Chula Vista-Carlsbad, CA ",941.65997,78.537109
06073018801,41740,"San Diego-Chula Vista-Carlsbad, CA ",13.12,6.7979274
06073020206,41740,"San Diego-Chula Vista-Carlsbad, CA ",576.44,70.555695
06073004300,41740,"San Diego-Chula Vista-Carlsbad, CA ",813.79999,75.772812
06073008333,41740,"San Diego-Chula Vista-Carlsbad, CA ",1618.9012,76.66436
06073009107,41740,"San Diego-Chula Vista-Carlsbad, CA ",952.20538,67.8209
06073015704,41740,"San Diego-Chula Vista-Carlsbad, CA ",576.79999,71.297897
06073019207,41740,"San Diego-Chula Vista-Carlsbad, CA ",568.76196,55.760975
06073014400,41740,"San Diego-Chula Vista-Carlsbad, CA ",1453.42,85.4953
06073010501,41740,"San Diego-Chula Vista-Carlsbad, CA ",141.08,54.894943
06073018400,41740,"San Diego-Chula Vista-Carlsbad, CA ",1009.82,78.830605
06073002707,41740,"San Diego-Chula Vista-Carlsbad, CA ",1156.04,81.239639
06073013313,41740,"San Diego-Chula Vista-Carlsbad, CA ",904.80756,60.603321
06073016807,41740,"San Diego-Chula Vista-Carlsbad, CA ",186.39999,52.655365
06073010010,41740,"San Diego-Chula Vista-Carlsbad, CA ",481.44,71.113739
06073019406,41740,"San Diego-Chula Vista-Carlsbad, CA ",486.51999,65.217155
06073013414,41740,"San Diego-Chula Vista-Carlsbad, CA ",114.68,54.094341
06073020708,41740,"San Diego-Chula Vista-Carlsbad, CA ",155.06,58.734848
06073003201,41740,"San Diego-Chula Vista-Carlsbad, CA ",363.73999,41.570286
06073005700,41740,"San Diego-Chula Vista-Carlsbad, CA ",788,98.870766
06073017107,41740,"San Diego-Chula Vista-Carlsbad, CA ",0,0
06073008366,41740,"San Diego-Chula Vista-Carlsbad, CA ",136.18379,35.24921
06073013206,41740,"San Diego-Chula Vista-Carlsbad, CA ",1369.3199,91.348892
06073007903,41740,"San Diego-Chula Vista-Carlsbad, CA ",1032.12,82.175156
06073008351,41740,"San Diego-Chula Vista-Carlsbad, CA ",411.48001,60.690266
06073016202,41740,"San Diego-Chula Vista-Carlsbad, CA ",956.30682,71.579849
06073003115,41740,"San Diego-Chula Vista-Carlsbad, CA ",348,62.929474
06073020016,41740,"San Diego-Chula Vista-Carlsbad, CA ",102,17
06073018511,41740,"San Diego-Chula Vista-Carlsbad, CA ",945.52002,83.822701
06073003403,41740,"San Diego-Chula Vista-Carlsbad, CA ",333.72,60.676365
06073020207,41740,"San Diego-Chula Vista-Carlsbad, CA ",1095.8199,85.677872
06073005300,41740,"San Diego-Chula Vista-Carlsbad, CA ",2234.8401,92.006592
06073017054,41740,"San Diego-Chula Vista-Carlsbad, CA ",167.84,41.137253
06073008301,41740,"San Diego-Chula Vista-Carlsbad, CA ",31.228239,15.932775
06073020707,41740,"San Diego-Chula Vista-Carlsbad, CA ",452.57999,44.068157
06073008003,41740,"San Diego-Chula Vista-Carlsbad, CA ",653.64001,63.521866
06073020811,41740,"San Diego-Chula Vista-Carlsbad, CA ",7,1.9774011
06073008002,41740,"San Diego-Chula Vista-Carlsbad, CA ",164.39999,66.290321
06073020706,41740,"San Diego-Chula Vista-Carlsbad, CA ",51.009998,10.738947
06073020026,41740,"San Diego-Chula Vista-Carlsbad, CA ",162.52,42.322918
06073008307,41740,"San Diego-Chula Vista-Carlsbad, CA ",197.3,63.851135
06073019002,41740,"San Diego-Chula Vista-Carlsbad, CA ",77.360001,38.487564
06073019805,41740,"San Diego-Chula Vista-Carlsbad, CA ",590.73596,76.614998
06073017035,41740,"San Diego-Chula Vista-Carlsbad, CA ",436.20001,55.006306
06073016502,41740,"San Diego-Chula Vista-Carlsbad, CA ",1132.4,64.819695
06073017046,41740,"San Diego-Chula Vista-Carlsbad, CA ",80.040001,50.025002
06073013505,41740,"San Diego-Chula Vista-Carlsbad, CA ",663.03998,77.367561
06073003107,41740,"San Diego-Chula Vista-Carlsbad, CA ",108.57986,34.469799
06073020305,41740,"San Diego-Chula Vista-Carlsbad, CA ",282.39999,40.868305
06073014200,41740,"San Diego-Chula Vista-Carlsbad, CA ",162.18216,38.161289
06073000100,41740,"San Diego-Chula Vista-Carlsbad, CA ",27.561197,37.244862
06073009511,41740,"San Diego-Chula Vista-Carlsbad, CA ",401.98157,45.109993
06073019107,41740,"San Diego-Chula Vista-Carlsbad, CA ",48.29509,48.29509
06073016100,41740,"San Diego-Chula Vista-Carlsbad, CA ",315.41702,41.229168
06073018000,41740,"San Diego-Chula Vista-Carlsbad, CA ",1224.4,82.45118
06073002708,41740,"San Diego-Chula Vista-Carlsbad, CA ",1588.891,87.978462
06073000600,41740,"San Diego-Chula Vista-Carlsbad, CA ",1099.7017,87.244423
06073017021,41740,"San Diego-Chula Vista-Carlsbad, CA ",45.84539,56.599247
06073013417,41740,"San Diego-Chula Vista-Carlsbad, CA ",13.504556,15.887712
06073021900,41740,"San Diego-Chula Vista-Carlsbad, CA ",402.8371,78.096703
06073003105,41740,"San Diego-Chula Vista-Carlsbad, CA ",29.5,11.259542
06073014601,41740,"San Diego-Chula Vista-Carlsbad, CA ",1518.0767,86.747238
06073001000,41740,"San Diego-Chula Vista-Carlsbad, CA ",1350.4976,73.676903
06073017809,41740,"San Diego-Chula Vista-Carlsbad, CA ",123.1,56.990742
06073013203,41740,"San Diego-Chula Vista-Carlsbad, CA ",1606.84,91.871925
06073017043,41740,"San Diego-Chula Vista-Carlsbad, CA ",480.12,89.574623
06073008502,41740,"San Diego-Chula Vista-Carlsbad, CA ",360.44,40.498878
06073014500,41740,"San Diego-Chula Vista-Carlsbad, CA ",442.43961,64.969109
06073020015,41740,"San Diego-Chula Vista-Carlsbad, CA ",322,42.876163
06073011000,41740,"San Diego-Chula Vista-Carlsbad, CA ",497.28,60.792175
06073003112,41740,"San Diego-Chula Vista-Carlsbad, CA ",172.91608,59.417812
06073015301,41740,"San Diego-Chula Vista-Carlsbad, CA ",236.48,44.53484
06073010110,41740,"San Diego-Chula Vista-Carlsbad, CA ",874.84003,88.278511
06073007701,41740,"San Diego-Chula Vista-Carlsbad, CA ",1013.44,68.614761
06073017702,41740,"San Diego-Chula Vista-Carlsbad, CA ",422.32001,63.602409
06073013310,41740,"San Diego-Chula Vista-Carlsbad, CA ",1638.8907,46.833866
06073006801,41740,"San Diego-Chula Vista-Carlsbad, CA ",837.39233,73.070885
06073009706,41740,"San Diego-Chula Vista-Carlsbad, CA ",330.46347,49.693527
06073017403,41740,"San Diego-Chula Vista-Carlsbad, CA ",186.39999,49.052631
06073009805,41740,"San Diego-Chula Vista-Carlsbad, CA ",201,71.530251
06073012304,41740,"San Diego-Chula Vista-Carlsbad, CA ",430.85999,72.657669
06073011700,41740,"San Diego-Chula Vista-Carlsbad, CA ",1424.12,77.566452
06073008348,41740,"San Diego-Chula Vista-Carlsbad, CA ",343.95999,66.658913
06073007200,41740,"San Diego-Chula Vista-Carlsbad, CA ",95.129234,36.170811
06073002002,41740,"San Diego-Chula Vista-Carlsbad, CA ",107.66,32.723404
06073010013,41740,"San Diego-Chula Vista-Carlsbad, CA ",957.56,80.399666
06073013307,41740,"San Diego-Chula Vista-Carlsbad, CA ",121.8,44.779411
06073005900,41740,"San Diego-Chula Vista-Carlsbad, CA ",1524.36,92.892136
06073012002,41740,"San Diego-Chula Vista-Carlsbad, CA ",988.44,86.477692
06073002804,41740,"San Diego-Chula Vista-Carlsbad, CA ",296.06,45.97205
06073019601,41740,"San Diego-Chula Vista-Carlsbad, CA ",666.03998,71.540276
06073011801,41740,"San Diego-Chula Vista-Carlsbad, CA ",576.28003,74.938889
06073020805,41740,"San Diego-Chula Vista-Carlsbad, CA ",290.04001,73.427849
06073021600,41740,"San Diego-Chula Vista-Carlsbad, CA ",333.62,65.033134
06073017020,41740,"San Diego-Chula Vista-Carlsbad, CA ",9.3485432,9.8405714
06073003103,41740,"San Diego-Chula Vista-Carlsbad, CA ",122,52.136753
06073003213,41740,"San Diego-Chula Vista-Carlsbad, CA ",21.52,10.979592
06073016610,41740,"San Diego-Chula Vista-Carlsbad, CA ",221.44,72.603279
06073021000,41740,"San Diego-Chula Vista-Carlsbad, CA ",283.77551,88.403587
06073003113,41740,"San Diego-Chula Vista-Carlsbad, CA ",63.601616,17.955433
06073013103,41740,"San Diego-Chula Vista-Carlsbad, CA ",224.2,72.556633
06073002803,41740,"San Diego-Chula Vista-Carlsbad, CA ",1188.08,75.290237
06073013401,41740,"San Diego-Chula Vista-Carlsbad, CA ",61.740002,26.843479
06073002001,41740,"San Diego-Chula Vista-Carlsbad, CA ",52.882652,24.827536
06073005400,41740,"San Diego-Chula Vista-Carlsbad, CA ",1525.28,72.701622
06073012302,41740,"San Diego-Chula Vista-Carlsbad, CA ",554.5351,90.86718
06073017051,41740,"San Diego-Chula Vista-Carlsbad, CA ",416.62,65.198746
06073009504,41740,"San Diego-Chula Vista-Carlsbad, CA ",149.32961,36.497963
06073018200,41740,"San Diego-Chula Vista-Carlsbad, CA ",1352.46,78.952713
06073013306,41740,"San Diego-Chula Vista-Carlsbad, CA ",184.48,41.737556
06073011601,41740,"San Diego-Chula Vista-Carlsbad, CA ",1247.04,86.780792
06073002501,41740,"San Diego-Chula Vista-Carlsbad, CA ",543.85144,59.763893
06073017900,41740,"San Diego-Chula Vista-Carlsbad, CA ",1918.6674,86.083092
06073010104,41740,"San Diego-Chula Vista-Carlsbad, CA ",214.56009,54.174572
06073013416,41740,"San Diego-Chula Vista-Carlsbad, CA ",279.86502,84.551369
06073020208,41740,"San Diego-Chula Vista-Carlsbad, CA ",26.49272,18.246574
06073010014,41740,"San Diego-Chula Vista-Carlsbad, CA ",742.12,36.485741
06073010502,41740,"San Diego-Chula Vista-Carlsbad, CA ",1425.8589,82.105385
06073007702,41740,"San Diego-Chula Vista-Carlsbad, CA ",1141.2513,79.061821
06073020025,41740,"San Diego-Chula Vista-Carlsbad, CA ",362.67999,51.590324
06073018100,41740,"San Diego-Chula Vista-Carlsbad, CA ",851.4801,77.116699
06073016616,41740,"San Diego-Chula Vista-Carlsbad, CA ",330.96271,55.717628
06073010106,41740,"San Diego-Chula Vista-Carlsbad, CA ",614.62817,89.251762
06073008344,41740,"San Diego-Chula Vista-Carlsbad, CA ",181.36,57.211357
06073002709,41740,"San Diego-Chula Vista-Carlsbad, CA ",765.59998,82.678185
06073004400,41740,"San Diego-Chula Vista-Carlsbad, CA ",739.94275,64.62085
06073007910,41740,"San Diego-Chula Vista-Carlsbad, CA ",1024.12,82.991898
06073007002,41740,"San Diego-Chula Vista-Carlsbad, CA ",0.15054199,0.11318947
06073001500,41740,"San Diego-Chula Vista-Carlsbad, CA ",887.08002,66.052124
06073009704,41740,"San Diego-Chula Vista-Carlsbad, CA ",422.52969,65.508476
06073013702,41740,"San Diego-Chula Vista-Carlsbad, CA ",395.44,46.413147
06073002100,41740,"San Diego-Chula Vista-Carlsbad, CA ",1427.8579,75.508087
06073013102,41740,"San Diego-Chula Vista-Carlsbad, CA ",992.12,70.513145
06073003111,41740,"San Diego-Chula Vista-Carlsbad, CA ",756.08392,68.055412
06073008507,41740,"San Diego-Chula Vista-Carlsbad, CA ",1236.28,75.845398
06073017501,41740,"San Diego-Chula Vista-Carlsbad, CA ",426.51215,51.517204
06073020213,41740,"San Diego-Chula Vista-Carlsbad, CA ",760.25714,66.109314
06073018613,41740,"San Diego-Chula Vista-Carlsbad, CA ",316.17999,51.244732
06073007302,41740,"San Diego-Chula Vista-Carlsbad, CA ",46.16,16.970589
06073010900,41740,"San Diego-Chula Vista-Carlsbad, CA ",161.66,50.836479
06073013802,41740,"San Diego-Chula Vista-Carlsbad, CA ",181.52,37.196724
06073019902,41740,"San Diego-Chula Vista-Carlsbad, CA ",351,65.12059
06073012102,41740,"San Diego-Chula Vista-Carlsbad, CA ",288.44,77.329758
06073003003,41740,"San Diego-Chula Vista-Carlsbad, CA ",96.806618,31.430719
06073017039,41740,"San Diego-Chula Vista-Carlsbad, CA ",739.67999,69.649719
06073019101,41740,"San Diego-Chula Vista-Carlsbad, CA ",193.006,59.275986
06073018903,41740,"San Diego-Chula Vista-Carlsbad, CA ",524.15997,74.033897
06073017603,41740,"San Diego-Chula Vista-Carlsbad, CA ",84.647873,39.537037
06073015502,41740,"San Diego-Chula Vista-Carlsbad, CA ",15.860499,15.714253
06073019808,41740,"San Diego-Chula Vista-Carlsbad, CA ",250.98117,50.475536
06073006000,41740,"San Diego-Chula Vista-Carlsbad, CA ",928.65002,75.377434
06073005000,41740,"San Diego-Chula Vista-Carlsbad, CA ",451.44,74.372322
06073020306,41740,"San Diego-Chula Vista-Carlsbad, CA ",537.57666,39.90918
06073016608,41740,"San Diego-Chula Vista-Carlsbad, CA ",26.787523,20.293579
06073018904,41740,"San Diego-Chula Vista-Carlsbad, CA ",636.12,54.369232
06073016301,41740,"San Diego-Chula Vista-Carlsbad, CA ",911.01459,70.676071
06073011300,41740,"San Diego-Chula Vista-Carlsbad, CA ",10,40
06073018504,41740,"San Diego-Chula Vista-Carlsbad, CA ",764.08002,75.353058
06073011902,41740,"San Diego-Chula Vista-Carlsbad, CA ",308.19141,40.408913
06073003404,41740,"San Diego-Chula Vista-Carlsbad, CA ",493.51999,73.659698
06073009304,41740,"San Diego-Chula Vista-Carlsbad, CA ",3533.6729,95.966286
06073010004,41740,"San Diego-Chula Vista-Carlsbad, CA ",17.6,11.069182
06073015701,41740,"San Diego-Chula Vista-Carlsbad, CA ",1579.28,79.082626
06073014102,41740,"San Diego-Chula Vista-Carlsbad, CA ",235.99477,57.700432
06073002902,41740,"San Diego-Chula Vista-Carlsbad, CA ",921.11688,67.707024
06073019806,41740,"San Diego-Chula Vista-Carlsbad, CA ",994.9201,72.506157
06073015000,41740,"San Diego-Chula Vista-Carlsbad, CA ",1285.4178,68.600494
06073021303,41740,"San Diego-Chula Vista-Carlsbad, CA ",165.26447,48.769474
06073006100,41740,"San Diego-Chula Vista-Carlsbad, CA ",413.26157,79.626503
06073009502,41740,"San Diego-Chula Vista-Carlsbad, CA ",465,85.951942
06073015405,41740,"San Diego-Chula Vista-Carlsbad, CA ",212,76.534294
06073017050,41740,"San Diego-Chula Vista-Carlsbad, CA ",275.79999,73.351059
06073013301,41740,"San Diego-Chula Vista-Carlsbad, CA ",117.59155,35.633804
06073020106,41740,"San Diego-Chula Vista-Carlsbad, CA ",56.860001,28.009853
06073018905,41740,"San Diego-Chula Vista-Carlsbad, CA ",743.96002,73.952286
06073009104,41740,"San Diego-Chula Vista-Carlsbad, CA ",93,45.588234
06073013421,41740,"San Diego-Chula Vista-Carlsbad, CA ",63.700001,23.419117
06073020602,41740,"San Diego-Chula Vista-Carlsbad, CA ",715.4408,66.244514
06073013909,41740,"San Diego-Chula Vista-Carlsbad, CA ",75.0019,47.168301
06073021800,41740,"San Diego-Chula Vista-Carlsbad, CA ",113.78,51.718182
06073013503,41740,"San Diego-Chula Vista-Carlsbad, CA ",591.96002,59.673389
06073014901,41740,"San Diego-Chula Vista-Carlsbad, CA ",678.64001,60.810036
06073002702,41740,"San Diego-Chula Vista-Carlsbad, CA ",723.35907,64.875252
06073010011,41740,"San Diego-Chula Vista-Carlsbad, CA ",109.96,48.871109
06073000202,41740,"San Diego-Chula Vista-Carlsbad, CA ",1024.0459,72.678917
06073002705,41740,"San Diego-Chula Vista-Carlsbad, CA ",377.39999,62.483444
06081603900,41860,"San Francisco-Oakland-Berkeley, CA ",642.34979,84.448738
06001400700,41860,"San Francisco-Oakland-Berkeley, CA ",930.50604,72.469925
06013355114,41860,"San Francisco-Oakland-Berkeley, CA ",267.02908,62.881168
06001442700,41860,"San Francisco-Oakland-Berkeley, CA ",117.36,55.620853
06081605800,41860,"San Francisco-Oakland-Berkeley, CA ",162.51492,74.337845
06001401000,41860,"San Francisco-Oakland-Berkeley, CA ",991.61017,69.053688
06081606200,41860,"San Francisco-Oakland-Berkeley, CA ",1268.9119,87.692596
06075032700,41860,"San Francisco-Oakland-Berkeley, CA ",538.62,74.808334
06001435800,41860,"San Francisco-Oakland-Berkeley, CA ",216.52,45.679325
06081607400,41860,"San Francisco-Oakland-Berkeley, CA ",1105.7189,96.485069
06041127000,41860,"San Francisco-Oakland-Berkeley, CA ",457.5607,76.814812
06081608100,41860,"San Francisco-Oakland-Berkeley, CA ",350.21082,99.775162
06081608502,41860,"San Francisco-Oakland-Berkeley, CA ",531.11298,96.08461
06081608800,41860,"San Francisco-Oakland-Berkeley, CA ",86.1819,34.077557
06001410400,41860,"San Francisco-Oakland-Berkeley, CA ",340.76001,53.494507
06013355200,41860,"San Francisco-Oakland-Berkeley, CA ",165.44331,17.507229
06081609400,41860,"San Francisco-Oakland-Berkeley, CA ",58.413628,54.0331
06081609800,41860,"San Francisco-Oakland-Berkeley, CA ",198.27945,61.118923
06081610000,41860,"San Francisco-Oakland-Berkeley, CA ",923.72949,79.4133
06081610304,41860,"San Francisco-Oakland-Berkeley, CA ",626.74341,93.460625
06081610700,41860,"San Francisco-Oakland-Berkeley, CA ",655.94421,68.824966
06013355109,41860,"San Francisco-Oakland-Berkeley, CA ",105.14459,16.66227
06081611100,41860,"San Francisco-Oakland-Berkeley, CA ",192.98203,51.501595
06081611700,41860,"San Francisco-Oakland-Berkeley, CA ",635.90533,82.28019
06081600401,41860,"San Francisco-Oakland-Berkeley, CA ",149.52,65.29258
06081612500,41860,"San Francisco-Oakland-Berkeley, CA ",880.01147,71.312523
06013348000,41860,"San Francisco-Oakland-Berkeley, CA ",23.963125,14.545454
06081613400,41860,"San Francisco-Oakland-Berkeley, CA ",79.560005,46.138546
06041112100,41860,"San Francisco-Oakland-Berkeley, CA ",829.09729,88.655464
06013355304,41860,"San Francisco-Oakland-Berkeley, CA ",295.83237,54.082699
06001407400,41860,"San Francisco-Oakland-Berkeley, CA ",753.03998,85.865448
06081603100,41860,"San Francisco-Oakland-Berkeley, CA ",147.13513,81.741737
06075032901,41860,"San Francisco-Oakland-Berkeley, CA ",240.03999,69.375717
06013333101,41860,"San Francisco-Oakland-Berkeley, CA ",227.44,65.54467
06001436200,41860,"San Francisco-Oakland-Berkeley, CA ",776.12,69.482544
06001403300,41860,"San Francisco-Oakland-Berkeley, CA ",601.76001,39.984055
06075061400,41860,"San Francisco-Oakland-Berkeley, CA ",1074.6649,74.063744
06075020401,41860,"San Francisco-Oakland-Berkeley, CA ",657.94122,76.156364
06075022901,41860,"San Francisco-Oakland-Berkeley, CA ",843.28003,75.427551
06075021300,41860,"San Francisco-Oakland-Berkeley, CA ",521.4184,78.303474
06081610302,41860,"San Francisco-Oakland-Berkeley, CA ",410.07379,53.034588
06001450607,41860,"San Francisco-Oakland-Berkeley, CA ",1249.8848,84.187233
06001403502,41860,"San Francisco-Oakland-Berkeley, CA ",786.27771,79.987556
06075012800,41860,"San Francisco-Oakland-Berkeley, CA ",1172.8918,78.297188
06075011200,41860,"San Francisco-Oakland-Berkeley, CA ",935.70441,72.422943
06013335000,41860,"San Francisco-Oakland-Berkeley, CA ",117.97451,44.518684
06001450601,41860,"San Francisco-Oakland-Berkeley, CA ",88.858994,46.040928
06013352102,41860,"San Francisco-Oakland-Berkeley, CA ",62.023239,46.581501
06013360101,41860,"San Francisco-Oakland-Berkeley, CA ",84.697937,29.197447
06013301000,41860,"San Francisco-Oakland-Berkeley, CA ",401.40622,76.023903
06001437900,41860,"San Francisco-Oakland-Berkeley, CA ",283,66.431923
06013360102,41860,"San Francisco-Oakland-Berkeley, CA ",110.07703,68.370827
06075031400,41860,"San Francisco-Oakland-Berkeley, CA ",249.46001,63.964104
06075025500,41860,"San Francisco-Oakland-Berkeley, CA ",352.72256,62.198059
06013361000,41860,"San Francisco-Oakland-Berkeley, CA ",496.59747,78.925362
06081600402,41860,"San Francisco-Oakland-Berkeley, CA ",107.2,57.945946
06013388000,41860,"San Francisco-Oakland-Berkeley, CA ",446.66,76.091995
06041131100,41860,"San Francisco-Oakland-Berkeley, CA ",114.11941,68.855789
06075022702,41860,"San Francisco-Oakland-Berkeley, CA ",502.32431,83.166275
06001424002,41860,"San Francisco-Oakland-Berkeley, CA ",375.59921,78.529305
06013308001,41860,"San Francisco-Oakland-Berkeley, CA ",215.01828,27.381418
06013313102,41860,"San Francisco-Oakland-Berkeley, CA ",330.16803,36.09256
06075013200,41860,"San Francisco-Oakland-Berkeley, CA ",811.46881,61.428371
06075025800,41860,"San Francisco-Oakland-Berkeley, CA ",277.39999,83.806648
06013367100,41860,"San Francisco-Oakland-Berkeley, CA ",988.42761,81.705635
06001440100,41860,"San Francisco-Oakland-Berkeley, CA ",258.79849,53.295906
06001436700,41860,"San Francisco-Oakland-Berkeley, CA ",189.53998,39.569931
06081603802,41860,"San Francisco-Oakland-Berkeley, CA ",391.28,85.995605
06081603300,41860,"San Francisco-Oakland-Berkeley, CA ",430.25015,71.218666
06013302010,41860,"San Francisco-Oakland-Berkeley, CA ",103.75681,32.527287
06001440333,41860,"San Francisco-Oakland-Berkeley, CA ",76.139259,47.413227
06001400800,41860,"San Francisco-Oakland-Berkeley, CA ",600.49121,53.068317
06001401300,41860,"San Francisco-Oakland-Berkeley, CA ",1312.983,74.728683
06013329000,41860,"San Francisco-Oakland-Berkeley, CA ",389.20001,49.328266
06075010800,41860,"San Francisco-Oakland-Berkeley, CA ",1528.2437,78.411682
06001403400,41860,"San Francisco-Oakland-Berkeley, CA ",1948.0559,76.155434
06013338301,41860,"San Francisco-Oakland-Berkeley, CA ",25.040001,45.527275
06075010300,41860,"San Francisco-Oakland-Berkeley, CA ",1223.62,68.897522
06001402700,41860,"San Francisco-Oakland-Berkeley, CA ",262.75577,55.085068
06001403800,41860,"San Francisco-Oakland-Berkeley, CA ",917.42578,72.019646
06001403900,41860,"San Francisco-Oakland-Berkeley, CA ",973.08478,72.798866
06001404400,41860,"San Francisco-Oakland-Berkeley, CA ",77.452087,24.584604
06001404501,41860,"San Francisco-Oakland-Berkeley, CA ",38.287216,40.966686
06075026302,41860,"San Francisco-Oakland-Berkeley, CA ",367.24536,81.484962
06001404800,41860,"San Francisco-Oakland-Berkeley, CA ",405.35999,69.174057
06013373000,41860,"San Francisco-Oakland-Berkeley, CA ",494.92001,66.881081
06001405800,41860,"San Francisco-Oakland-Berkeley, CA ",549.71997,64.21962
06075047802,41860,"San Francisco-Oakland-Berkeley, CA ",741.15997,86.483078
06001433000,41860,"San Francisco-Oakland-Berkeley, CA ",99.871994,27.478588
06075010700,41860,"San Francisco-Oakland-Berkeley, CA ",2187.5601,93.28614
06081612900,41860,"San Francisco-Oakland-Berkeley, CA ",324.82941,73.680725
06001408300,41860,"San Francisco-Oakland-Berkeley, CA ",340.20001,57.661018
06013355112,41860,"San Francisco-Oakland-Berkeley, CA ",48.738674,27.375843
06013333102,41860,"San Francisco-Oakland-Berkeley, CA ",252,87.5
06075026404,41860,"San Francisco-Oakland-Berkeley, CA ",220.46001,75.242325
06075016802,41860,"San Francisco-Oakland-Berkeley, CA ",1338.9364,80.271965
06001437400,41860,"San Francisco-Oakland-Berkeley, CA ",73.5,44.817074
06001420200,41860,"San Francisco-Oakland-Berkeley, CA ",565.67999,76.546684
06001428100,41860,"San Francisco-Oakland-Berkeley, CA ",700.73999,71.577118
06001420500,41860,"San Francisco-Oakland-Berkeley, CA ",345.90436,69.757965
06075030600,41860,"San Francisco-Oakland-Berkeley, CA ",104.60304,81.72113
06075017000,41860,"San Francisco-Oakland-Berkeley, CA ",819.11438,74.73999
06041104300,41860,"San Francisco-Oakland-Berkeley, CA ",90.732353,83.307716
06013379000,41860,"San Francisco-Oakland-Berkeley, CA ",802,70.104897
06001437800,41860,"San Francisco-Oakland-Berkeley, CA ",217,47.797356
06001422400,41860,"San Francisco-Oakland-Berkeley, CA ",1263.5538,78.432892
06041102202,41860,"San Francisco-Oakland-Berkeley, CA ",393.04095,94.963196
06013381000,41860,"San Francisco-Oakland-Berkeley, CA ",1139.4701,80.609207
06013380000,41860,"San Francisco-Oakland-Berkeley, CA ",702.76001,53.645802
06081604101,41860,"San Francisco-Oakland-Berkeley, CA ",1766.8,95.86544
06013311000,41860,"San Francisco-Oakland-Berkeley, CA ",516.59998,77.335327
06001402600,41860,"San Francisco-Oakland-Berkeley, CA ",469.18777,90.751984
06001423700,41860,"San Francisco-Oakland-Berkeley, CA ",560.70752,75.718559
06041122000,41860,"San Francisco-Oakland-Berkeley, CA ",32.267101,100
06001425104,41860,"San Francisco-Oakland-Berkeley, CA ",730.88324,54.456715
06001450741,41860,"San Francisco-Oakland-Berkeley, CA ",803.71515,84.481438
06001426200,41860,"San Francisco-Oakland-Berkeley, CA ",100.46519,31.786785
