st_cnty_tract,cbsa_cd,cbsa_name,pov_pct,pov_cat,tot_safmr_vau
24033800706,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",12.165946,10-19.9%,11.96
24031704803,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",3.4760706,Below 10%,1202.1082
51107610102,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",5.2285137,Below 10%,71.202873
11001007406,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",49.63356,40% or higher,431.39999
11001009810,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",23.480778,20-29.9%,797.20001
24031701307,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",4.2950883,Below 10%,91.003044
51059430901,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",5.4499364,Below 10%,220.65671
24031702800,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",7.1688709,Below 10%,977.62
24031705901,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",3.592948,Below 10%,21.999838
51107611400,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",10.381585,10-19.9%,210.3
24021752303,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",3.1554115,Below 10%,55.846352
11001007504,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",42.963238,40% or higher,620
51107611700,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",3.5483677,Below 10%,203.02301
51061930401,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",3.7035229,Below 10%,229.88481
24031700826,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",4.8908715,Below 10%,359.57999
51059482503,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",4.6138,Below 10%,91.839996
24031700721,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",8.5857105,Below 10%,472.75418
11001009509,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",4.1809673,Below 10%,1
24031700304,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",6.8058877,Below 10%,370.7406
24021750504,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",14.296724,10-19.9%,426.07999
51107611101,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",2.6481714,Below 10%,304.89999
11001001901,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",9.8967686,Below 10%,241.43988
24031700710,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",7.3097663,Below 10%,64.101364
51059415402,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",6.4734664,Below 10%,29.795311
51059422302,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",5.5981236,Below 10%,408.20914
11001007000,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",3.0117853,Below 10%,206.39999
24033800520,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",4.7901459,Below 10%,328.56
51059440600,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",5.4646497,Below 10%,64.400002
51153900408,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",4.4024014,Below 10%,53.400002
24033800514,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",0.49976572,Below 10%,8.6400003
11001004202,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",13.853503,10-19.9%,913.52002
24031701303,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",3.9073806,Below 10%,0
51153901503,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",0.89702857,Below 10%,15.447953
51059430700,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",7.0045757,Below 10%,19.719999
51059490502,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",2.8188562,Below 10%,324.26852
24031703100,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",3.0947461,Below 10%,84.011742
51059450100,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",7.044199,Below 10%,660.96002
24031703302,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",4.2002544,Below 10%,0
51059980300,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",,Missing,0
24033802203,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",12.766894,10-19.9%,321.20001
24021752102,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",1.3759291,Below 10%,64.519218
51059980100,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",0,Below 10%,0
11001008802,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",20.963173,20-29.9%,678.79999
24031700306,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",1.4099915,Below 10%,151.82001
51059421400,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",18.155266,10-19.9%,775.28003
51059420203,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",1.1859086,Below 10%,20.799999
51059431002,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",0.64161319,Below 10%,54.959999
24031700606,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",4.1732521,Below 10%,0.004412245
51179010106,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",3.0036838,Below 10%,161.37831
11001007503,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",36.066818,30-39.9%,355.64001
24031703207,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",13.948919,10-19.9%,453.12
24031705100,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",0.91504216,Below 10%,207.68137
24033803002,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",13.341859,10-19.9%,33.934944
24033800518,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",0.74569297,Below 10%,0
54037972503,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",7.020092,Below 10%,266.60843
24021752301,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",8.6220407,Below 10%,114.32864
11001008402,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",6.6411238,Below 10%,308.39999
24031703800,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",13.390759,10-19.9%,769.38013
51179010405,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",1.5965167,Below 10%,64
51059481400,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",4.5606389,Below 10%,239.89679
51059432201,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",7.4522042,Below 10%,389.39999
11001002600,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",5.3423033,Below 10%,44.400002
24031703218,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",4.8344717,Below 10%,100.8
24031700811,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",13.001534,10-19.9%,73.890327
24031703701,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",24.552845,20-29.9%,9.5200005
51059452200,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",10.151007,10-19.9%,745
51600300100,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",10.371933,10-19.9%,526.20001
24033801405,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",14.354591,10-19.9%,228
51059491601,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",2.9904306,Below 10%,439.20001
24031700604,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",1.1341298,Below 10%,162.28302
51059491701,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",4.8526421,Below 10%,410.07999
24031703213,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",12.413249,10-19.9%,1127.2
51107611022,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",2.0618558,Below 10%,181.66766
51059491501,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",1.6854696,Below 10%,208.32001
51600300200,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",9.1790848,Below 10%,144.10786
24033804001,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",9.0672226,Below 10%,764.81866
24009860600,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",2.5769401,Below 10%,108
51059451200,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",0,Below 10%,0
24031703901,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",2.3166022,Below 10%,54.52055
51059480902,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",5.2391601,Below 10%,372.04434
51510200104,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",18.706982,10-19.9%,768
51059482303,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",4.5863032,Below 10%,96.599937
51187020700,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",5.3587117,Below 10%,59.711655
51177020304,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",3.8208954,Below 10%,329.24554
24031704401,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",4.7938638,Below 10%,11.66
24031701006,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",1.974534,Below 10%,116.42733
24031700713,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",20.52986,20-29.9%,580.18701
51179010204,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",1.2481948,Below 10%,189.05318
24021751003,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",15.122229,10-19.9%,647.96863
51153901509,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",0.59061432,Below 10%,52.175232
51013102802,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",0.000132503,Below 10%,21.522486
11001004702,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",8.2750912,Below 10%,808.02875
24031701407,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",4.0321202,Below 10%,18.28093
51013103700,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",6.2912621,Below 10%,34
24033805202,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",16.620289,10-19.9%,324.4848
24021767600,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",5.2836986,Below 10%,122.4898
51059471303,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",5.6778679,Below 10%,517.28003
11001004701,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",41.601849,40% or higher,1399.8822
11001001803,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",18.852459,10-19.9%,827.99469
11001011000,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",3.9958484,Below 10%,525.12
51059431001,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",3.6019738,Below 10%,115.8
11001007502,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",37.012585,30-39.9%,1020
11001009804,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",25.524738,20-29.9%,318.60001
11001009507,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",18.516321,10-19.9%,9.6000004
11001009505,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",4.8360066,Below 10%,97.177162
11001007200,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",2.7861621,Below 10%,2720
24031701800,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",7.5707011,Below 10%,769.66852
11001009000,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",7.4032531,Below 10%,772.40002
11001008803,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",30.170649,30-39.9%,535.40002
11001008702,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",10.219436,10-19.9%,505.79999
11001007804,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",21.552414,20-29.9%,355.07999
24031701221,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",13.098347,10-19.9%,469.01999
51153901235,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",0.92317837,Below 10%,0
11001007401,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",57.430241,40% or higher,503.19644
24009860502,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",1.1774842,Below 10%,88
11001000100,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",5.4857869,Below 10%,238.88237
51179010205,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",2.9819899,Below 10%,62.200001
51153901304,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",4.3559232,Below 10%,61.283978
11001004901,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",14.74457,10-19.9%,735.59998
11001004600,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",8.0171556,Below 10%,487.82001
11001004300,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",4.0459542,Below 10%,1045.88
24031701007,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",5.0599203,Below 10%,445.35999
11001004201,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",2.6252983,Below 10%,843.20001
11001004002,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",2.5616698,Below 10%,874.03998
11001003900,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",2.6315789,Below 10%,1673.88
11001003000,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",20.273905,20-29.9%,872.00781
11001002802,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",22.256332,20-29.9%,1617.3856
24021751201,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",4.5163507,Below 10%,85.863113
51059490501,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",8.4567909,Below 10%,546.72186
11001002501,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",5.5013928,Below 10%,347.72
11001002201,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",3.6224658,Below 10%,48
24031700813,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",8.0078125,Below 10%,358.26837
51059422102,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",2.919497,Below 10%,241.62
51153900404,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",6.1513915,Below 10%,162.3
51179010108,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",2.409003,Below 10%,54
24031706013,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",3.4731786,Below 10%,0.000162891
11001007806,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",11.963794,10-19.9%,381.56
24031700103,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",2.3979018,Below 10%,20.888212
24031700817,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",8.815731,Below 10%,1810.5265
24031701701,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",11.418584,10-19.9%,614.76001
24017851500,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",4.8327456,Below 10%,1140.7373
11001006500,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",22.097115,20-29.9%,247.5
51683910401,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",11.971735,10-19.9%,270.48001
11001006802,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",9.7167759,Below 10%,322.89999
24033800210,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",6.0586734,Below 10%,345.35999
24031703402,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",3.4274194,Below 10%,5.5999999
51061930304,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",3.1839128,Below 10%,17
51047930300,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",9.504365,Below 10%,511.72443
51059490101,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",8.2251081,Below 10%,599.64185
51153900901,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",13.877484,10-19.9%,455.71317
24009860701,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",10.105478,10-19.9%,269.24594
51059420100,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",5.3072624,Below 10%,10
11001003100,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",6.7098575,Below 10%,429.33231
51059432401,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",2.309237,Below 10%,0
51059451300,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",8.1204729,Below 10%,16.016607
11001000202,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",12.952076,10-19.9%,150.71954
24033806200,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",6.2960477,Below 10%,227.51172
24031700830,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",3.4849596,Below 10%,431.28
11001004801,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",11.87291,10-19.9%,526.73999
24031700824,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",2.0863309,Below 10%,23.4
51179010212,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",2.6936028,Below 10%,78.959999
24033800704,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",4.5695233,Below 10%,288.60001
24031705400,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",2.4716787,Below 10%,0
51059480402,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",4.9544373,Below 10%,44.436344
24033803100,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",15.289256,10-19.9%,195.09973
51059461100,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",5.3360252,Below 10%,183.3871
51059461601,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",7.8344479,Below 10%,487.07425
24021752202,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",4.100172,Below 10%,69.995972
51059460800,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",5.9772983,Below 10%,79.314972
51153901508,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",4.5608683,Below 10%,323.52271
51107611010,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",2.440347,Below 10%,45.900002
51061930403,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",4.0152445,Below 10%,441.64334
11001008410,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",3.3041787,Below 10%,30.700001
51510201202,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",3.9623165,Below 10%,353.87015
24033801908,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",3.2471106,Below 10%,545.73193
51059421101,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",2.4755929,Below 10%,139.08
24031701507,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",8.9387407,Below 10%,421.17111
24031700822,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",13.607038,10-19.9%,220.67999
51153901233,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",3.9848197,Below 10%,76.32
24031704502,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",6.1554694,Below 10%,0
24017851002,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",3.3526757,Below 10%,250.44118
24033801310,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",3.871577,Below 10%,105.67754
51061930207,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",3.9712918,Below 10%,52.576885
11001011100,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",17.596308,10-19.9%,440.3335
11001008301,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",4.4807968,Below 10%,7
24033800206,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",8.7107153,Below 10%,274.35999
51059415700,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",1.1148561,Below 10%,23
24033801907,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",11.99902,10-19.9%,559.28204
51013103000,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",1.1098464,Below 10%,210.75999
24031701201,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",4.853621,Below 10%,530.76001
51177020306,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",7.899437,Below 10%,158.8
24031701215,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",6.0382357,Below 10%,945.56
51059491402,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",7.6315141,Below 10%,37
24033800410,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",1.0568514,Below 10%,58.377686
11001009811,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",26.388546,20-29.9%,1105.6
24021751301,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",7.147233,Below 10%,122.36073
51153901408,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",16.067387,10-19.9%,903.79999
24009860900,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",4.1286125,Below 10%,286.15723
51510201204,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",3.347147,Below 10%,362.90131
51059480201,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",1.4827367,Below 10%,37
51013102701,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",8.825079,Below 10%,1125
11001009601,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",24.252924,20-29.9%,415.32001
51061930705,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",8.1298561,Below 10%,246.87292
24031705502,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",8.3696175,Below 10%,105.34138
51013102901,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",1.5719063,Below 10%,366.51999
24021750300,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",25.644028,20-29.9%,391.79999
11001007709,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",27.665442,20-29.9%,618.17303
51059482202,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",6.4189191,Below 10%,819.96002
24021752900,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",6.5772667,Below 10%,164.37737
51059415200,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",2.1913044,Below 10%,374.32001
51059460400,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",3.9782648,Below 10%,543.87152
24031700820,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",17.175758,10-19.9%,586.62
51153901005,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",1.6560316,Below 10%,0
54037972201,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",7.1944304,Below 10%,97.937904
24033803524,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",10.598749,10-19.9%,52
51059452400,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",6.4134326,Below 10%,270.20001
24033800511,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",3.0948851,Below 10%,133.5
51013102600,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",3.0369358,Below 10%,455.39999
24031701214,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",4.6954045,Below 10%,812.57751
24031701316,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",3.0479803,Below 10%,152.08334
51013101701,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",4.6485262,Below 10%,1225.7511
51153901417,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",6.6530132,Below 10%,160.06955
51059491702,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",6.1166024,Below 10%,1250.14
11001005301,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",7.4428601,Below 10%,1336.9769
24033801707,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",9.9934254,Below 10%,911.24878
24031701213,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",3.8717134,Below 10%,720
51013980100,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",,Missing,0
51107611102,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",1.0906041,Below 10%,83.699997
51630000301,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",23.514238,20-29.9%,14.245105
51059480502,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",3.1289868,Below 10%,1.5621803
11001007408,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",44.059719,40% or higher,874.32001
24033805201,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",19.700333,10-19.9%,398.32001
24033804600,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",13.532826,10-19.9%,194.25706
51177020109,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",1.6528926,Below 10%,127.2
24033803607,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",6.5825291,Below 10%,58.16
24031701421,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",6.0763435,Below 10%,58.008144
24031704501,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",2.1978023,Below 10%,25.200001
24031700312,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",4.0194345,Below 10%,33.437664
24031701508,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",10.712401,10-19.9%,874
51013102003,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",13.83705,10-19.9%,1908.7688
51153901510,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",1.6293279,Below 10%,173.60001
24033805700,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",17.881113,10-19.9%,378.67798
51059451502,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",9.03092,Below 10%,880.25751
51059480300,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",2.7179763,Below 10%,175.17015
51059450701,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",2.4478042,Below 10%,3.4000001
24017850711,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",4.359025,Below 10%,417.57999
51059432402,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",0.97341818,Below 10%,95.174576
24031701417,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",14.556755,10-19.9%,1007.4387
24033805907,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",13.49841,10-19.9%,541.37146
24017850706,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",1.4136773,Below 10%,74.5728
51013100400,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",4.7888284,Below 10%,3.6003773
24033806100,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",12.239156,10-19.9%,282.59003
24033806501,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",14.443625,10-19.9%,435.28497
24033806601,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",10.089021,10-19.9%,209.28
51059460100,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",5.8003597,Below 10%,0
24033802406,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",13.6887,10-19.9%,432.61429
24033806602,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",15.808383,10-19.9%,179.96001
24031704700,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",1.4521084,Below 10%,37.561844
24033807404,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",4.3744373,Below 10%,169.80905
24033803001,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",9.9301682,Below 10%,112.34659
24031700308,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",7.916851,Below 10%,288.28
